Invoice_No,OBD_No,Billing_Date,Billing_Amount,IOD_Date,Delivery_Days
9343712,35486561,2022-01-13,1.20294,2022-01-14,4
9831475,13132558,2022-01-13,56.7319,2022-03-04,50
1637805,39655194,2022-01-13,30.3088,2022-02-09,27
7676881,28595489,2022-01-13,56.7319,2022-03-08,51
2012468,10247780,2022-01-13,16.2397,2022-01-19,5
6903179,97144892,2022-01-13,54.1018,2022-03-04,47
8797291,15231254,2022-01-13,26.935,2022-01-14,3
8345960,46214099,2022-01-13,77.2242,2022-03-06,47
7168988,12432582,2022-01-13,20.983,2022-02-05,21
1510553,67129494,2022-01-13,12.6925,2022-01-14,4
7052099,42176257,2022-01-13,53.0983,2022-03-09,52
5773013,85042992,2022-01-13,39.3384,2022-03-08,52
3833240,74784590,2022-01-13,10.7736,2022-01-14,1
6548319,48075729,2022-01-13,62.8482,2022-03-05,51
9461441,65043729,2022-01-13,1.20294,2022-01-14,3
2920264,44992489,2022-01-13,3.88575,2022-01-14,4
7836611,95032473,2022-01-14,62.8685,2022-02-27,40
3169300,95347435,2022-01-14,30.0044,2022-01-26,11
4626686,63404755,2022-01-14,129.135,2022-03-05,48
4190758,10978481,2022-01-14,17.0973,2022-01-15,1
5195115,22464150,2022-01-14,47.8617,2022-03-10,54
1969352,52993120,2022-01-14,37.3813,2022-01-15,2
3963809,89312122,2022-01-14,48.7741,2022-03-10,53
5689154,15366818,2022-01-14,17.371,2022-01-15,1
7260583,70492912,2022-01-14,13.8517,2022-01-15,1
4953153,74414093,2022-01-14,47.318,2022-03-06,47
1200291,49414927,2022-01-14,43.4274,2022-03-09,53
5078088,84472396,2022-01-14,62.8482,2022-03-05,47
3560283,35346665,2022-01-14,78.2707,2022-03-08,48
1947684,69771607,2022-01-14,52.6017,2022-03-09,51
2977579,62025032,2022-01-14,8.56086,2022-01-15,1
3652149,69002851,2022-01-14,50.0201,2022-03-06,51
3854188,86134053,2022-01-14,14.0536,2022-01-15,1
1688743,17447360,2022-01-14,10.4902,2022-01-15,1
5587308,65766169,2022-01-14,41.5813,2022-02-08,25
5306182,77434347,2022-01-14,49.8084,2022-03-07,51
9933036,95126041,2022-01-14,71.546,2022-03-05,47
8078673,14265799,2022-01-14,19.5886,2022-01-15,4
5697262,66034160,2022-01-14,50.1422,2022-02-14,29
3343557,40376732,2022-01-14,45.0066,2022-03-08,50
3936596,64644684,2022-01-14,52.0808,2022-03-09,50
3119364,16194289,2022-01-14,17.8745,2022-01-15,1
4116604,64932869,2022-01-14,34.693,2022-02-08,23
1414120,78384832,2022-01-14,42.647,2022-03-01,43
6192915,80230968,2022-01-14,8.4617,2022-01-15,4
2329859,55170101,2022-01-14,18.8424,2022-01-15,1
8333427,62982727,2022-01-14,49.4613,2022-03-05,49
2620532,58664280,2022-01-14,46.4878,2022-03-07,52
1187469,82089621,2022-01-14,21.4937,2022-02-25,41
5454764,44664577,2022-01-14,3.1086,2022-01-15,3
6324047,29509503,2022-01-15,6.99435,2022-01-16,1
1556409,71350360,2022-01-15,41.9756,2022-01-30,11
9247688,93110081,2022-01-15,35.4867,2022-03-08,51
9880742,35855513,2022-01-15,13.2269,2022-01-16,2
9374127,68096981,2022-01-15,42.647,2022-02-01,15
4489411,68061350,2022-01-15,7.47126,2022-01-16,2
1866037,98089763,2022-01-15,40.3583,2022-02-03,16
9991137,74481318,2022-01-15,44.6333,2022-03-09,48
6766532,15967458,2022-01-15,98.5507,2022-03-06,50
6237825,80739279,2022-01-15,78.2707,2022-03-08,50
4109743,67732461,2022-01-15,11.0543,2022-01-16,2
5038756,38876195,2022-01-15,84.0381,2022-03-10,54
1977914,64075085,2022-01-15,14.8802,2022-01-16,2
7581550,34654960,2022-01-15,37.9003,2022-02-28,42
6920597,16530784,2022-01-15,37.7075,2022-02-26,39
1800825,13964401,2022-01-15,5.07702,2022-01-16,0
5671135,16564881,2022-01-15,40.7856,2022-03-07,50
4598411,55069741,2022-01-15,14.2126,2022-01-16,2
9901166,10937251,2022-01-15,39.6806,2022-01-30,11
5651491,57320481,2022-01-15,31.2764,2022-03-09,50
3291687,99240417,2022-01-15,18.187,2022-01-16,4
6425820,44539133,2022-01-15,37.2006,2022-03-01,43
6158675,19837032,2022-01-15,20.9805,2022-01-16,2
3101118,23346779,2022-01-15,27.2556,2022-01-16,1
8205822,20694051,2022-01-15,18.1606,2022-01-16,2
7560021,85827865,2022-01-15,15.0022,2022-01-16,2
2150745,20230849,2022-01-15,59.521,2022-03-11,53
7117983,70379296,2022-01-15,36.3739,2022-01-17,1
5905057,82641526,2022-01-15,8.68549,2022-01-16,1
7690098,64040872,2022-01-15,1.20294,2022-01-16,3
2589720,90668480,2022-01-15,46.4878,2022-03-11,54
6842763,53713685,2022-01-15,83.1626,2022-03-10,51
8438468,79932957,2022-01-15,22.9474,2022-02-14,30
8010185,80459205,2022-01-15,39.2802,2022-03-05,46
7278243,35500409,2022-01-15,16.5336,2022-01-16,4
6382972,35516166,2022-01-15,64.732,2022-03-11,53
4470388,97858385,2022-01-15,45.4674,2022-03-11,53
2557530,15103106,2022-01-15,55.001,2022-03-09,50
1179053,36284674,2022-01-15,8.2668,2022-01-16,1
8226904,24582701,2022-01-15,73.8173,2022-03-11,50
6915170,80388195,2022-01-15,33.2056,2022-02-06,22
7735650,81131069,2022-01-15,10.4902,2022-01-16,2
9168229,77421350,2022-01-15,26.1181,2022-01-28,10
1239203,52871839,2022-01-15,84.9575,2022-02-10,24
3578837,65125778,2022-01-16,25.57,2022-03-07,49
2847745,91030373,2022-01-16,7.46232,2022-01-17,1
9791547,36765631,2022-01-16,23.3145,2022-02-10,20
1764201,32640386,2022-01-16,59.6676,2022-03-07,46
8195342,91193369,2022-01-16,29.2425,2022-02-20,30
5446285,55710787,2022-01-16,51.3652,2022-02-23,34
5583993,42841400,2022-01-16,24.3381,2022-01-29,13
5941615,43056454,2022-01-16,45.2392,2022-03-08,51
6492169,71456194,2022-01-16,0.82668,2022-01-17,2
7532363,55149770,2022-01-16,67.3374,2022-03-10,52
7363186,49297826,2022-01-16,56.6934,2022-03-12,54
3504388,15850029,2022-01-16,22.5373,2022-02-11,23
7305370,22071981,2022-01-16,9.8346,2022-01-17,2
7949018,28732457,2022-01-16,46.5616,2022-02-15,27
4694666,32489763,2022-01-16,27.6676,2022-02-04,16
4792184,15237135,2022-01-16,32.9742,2022-02-06,18
1097397,54214932,2022-01-16,19.0136,2022-03-02,43
5358838,30900054,2022-01-16,58.485,2022-03-11,51
5112181,72355344,2022-01-16,67.3374,2022-03-08,51
7571242,43932270,2022-01-16,24.2525,2022-01-27,9
6822185,99525082,2022-01-16,35.4664,2022-02-24,38
1490533,25774412,2022-01-16,64.5677,2022-02-28,40
8917129,41145672,2022-01-16,47.2061,2022-03-08,46
3275650,34566728,2022-01-16,86.8316,2022-03-12,54
5687558,26266471,2022-01-16,84.1718,2022-03-11,52
7040944,63101260,2022-01-16,49.2753,2022-02-11,22
9571429,18130731,2022-01-16,20.7535,2022-01-17,3
3131460,31925340,2022-01-16,15.8574,2022-01-17,4
6454293,58963387,2022-01-16,6.2172,2022-01-17,4
7107418,21984212,2022-01-16,30.7816,2022-01-19,1
1873238,55807059,2022-01-16,28.2636,2022-01-17,1
2453844,50780348,2022-01-16,69.2747,2022-03-11,51
9049947,26653360,2022-01-16,43.9073,2022-03-09,49
3096061,50434588,2022-01-16,32.4794,2022-03-11,52
4974981,92420770,2022-01-16,43.9073,2022-03-10,49
4700650,99688354,2022-01-16,34.5444,2022-01-29,11
4126399,64325643,2022-01-17,15.7354,2022-01-18,3
3788322,36490232,2022-01-17,8.56086,2022-01-18,1
3305951,56106831,2022-01-17,40.2985,2022-03-11,51
8261353,88533572,2022-01-17,43.5204,2022-03-11,51
3839639,37874581,2022-01-17,81.7668,2022-03-10,48
6545371,31251766,2022-01-17,61.7704,2022-03-08,48
7489772,35876875,2022-01-17,17.371,2022-01-18,1
5084484,66033448,2022-01-17,19.5886,2022-01-18,0
3677902,33264807,2022-01-17,29.3515,2022-01-18,0
1893537,94484575,2022-01-17,58.4297,2022-03-11,50
2299872,39619065,2022-01-17,29.0549,2022-02-17,27
2303322,71093757,2022-01-17,22.1085,2022-02-24,35
3985128,56476511,2022-01-17,34.742,2022-03-07,49
9233816,30174320,2022-01-17,98.5507,2022-03-10,47
8202597,13438797,2022-01-17,49.924,2022-03-08,48
2653843,87259150,2022-01-17,9.4212,2022-01-18,2
5984891,31443818,2022-01-17,0.65564,2022-01-18,1
6160869,89865458,2022-01-17,11.0543,2022-01-18,1
3656795,70572729,2022-01-17,20.5214,2022-01-18,2
3734843,63598601,2022-01-17,10.2607,2022-01-18,3
2833332,69629685,2022-01-17,27.9837,2022-03-05,44
4345540,39149156,2022-01-17,36.5261,2022-03-05,44
2692278,61969848,2022-01-17,46.1724,2022-03-08,50
8773056,42502527,2022-01-17,52.7476,2022-01-31,11
6357657,77986964,2022-01-17,90.5005,2022-03-13,52
7307615,32443919,2022-01-17,21.3235,2022-01-18,3
6748022,21452539,2022-01-17,37.3116,2022-03-06,43
5781322,13442912,2022-01-17,59.6676,2022-03-09,50
7834693,24490208,2022-01-17,42.8043,2022-01-28,11
2107569,98310124,2022-01-17,73.0635,2022-02-02,13
1323716,20446579,2022-01-17,6.5564,2022-01-18,1
1190431,31989243,2022-01-17,40.2691,2022-03-10,47
2023838,24798481,2022-01-17,44.7507,2022-03-12,51
3258306,34622346,2022-01-17,25.1232,2022-02-23,34
6482131,43981992,2022-01-17,49.7442,2022-03-10,49
4913910,70510345,2022-01-17,27.7034,2022-01-27,10
8602159,80128300,2022-01-17,46.4732,2022-02-17,28
8966383,36190686,2022-01-17,6.64112,2022-01-18,0
3719648,13019195,2022-01-17,14.9425,2022-01-18,1
3280950,98802796,2022-01-17,36.8997,2022-02-24,36
7535788,34249450,2022-01-17,30.3018,2022-02-24,35
3195646,42178190,2022-01-18,29.5038,2022-01-23,1
6468980,75818175,2022-01-18,47.9474,2022-03-11,49
5654943,19743050,2022-01-18,39.255,2022-02-06,17
8923978,99716075,2022-01-18,20.3248,2022-01-31,11
4975238,14582328,2022-01-18,2.24458,2022-01-19,1
2347255,59968515,2022-01-18,0.77715,2022-01-19,1
6037050,11932801,2022-01-18,0.78959,2022-01-19,0
8643879,77805296,2022-01-18,45.7962,2022-03-11,50
5622924,76039568,2022-01-18,18.3579,2022-02-19,29
7824064,69858725,2022-01-18,14.7659,2022-01-19,0
8704879,66370103,2022-01-18,55.8472,2022-03-09,49
9585494,64152948,2022-01-18,3.94795,2022-01-19,2
4906349,17045237,2022-01-18,48.481,2022-03-12,50
7038249,91091297,2022-01-18,6.73374,2022-01-19,4
1143664,66538578,2022-01-18,6.5564,2022-01-19,3
4164453,14236230,2022-01-18,11.6573,2022-01-19,2
8000050,30705405,2022-01-18,5.92319,2022-01-19,1
7895468,82134453,2022-01-18,39.1772,2022-03-01,40
9124053,20324210,2022-01-18,10.2208,2022-01-19,1
4171911,18448940,2022-01-18,16.6028,2022-01-19,1
6145341,77484291,2022-01-18,38.4941,2022-03-12,48
1165496,70306417,2022-01-18,4.1507,2022-01-19,2
5177474,97357082,2022-01-18,29.3515,2022-01-19,3
8066780,27723022,2022-01-18,45.8518,2022-03-13,54
6055825,91411889,2022-01-18,27.6676,2022-03-08,48
8019808,74189781,2022-01-18,10.8801,2022-01-19,1
5491448,42125597,2022-01-18,10.103,2022-01-19,2
5882674,44951912,2022-01-18,25.3851,2022-03-08,45
9522296,76480906,2022-01-18,31.4138,2022-02-15,27
2174433,64190989,2022-01-18,30.0735,2022-02-11,22
1347445,42576819,2022-01-19,44.8916,2022-02-17,26
3927548,74930620,2022-01-19,62.6166,2022-03-12,49
4181403,56509823,2022-01-19,55.7421,2022-03-15,50
6451010,91951313,2022-01-19,30.3088,2022-02-13,24
1940896,32623759,2022-01-19,3.40695,2022-01-20,2
4312137,25699326,2022-01-19,61.1743,2022-03-12,49
2837369,73514921,2022-01-19,46.3209,2022-03-15,53
8167914,45883050,2022-01-19,16.5336,2022-01-20,1
4859756,57419763,2022-01-19,42.8043,2022-03-09,44
5014745,31257157,2022-01-19,43.7693,2022-02-25,37
7431928,38789440,2022-01-19,80.6311,2022-03-10,47
7008992,16949478,2022-01-19,53.6233,2022-03-10,50
5178707,14587333,2022-01-19,11.6573,2022-01-20,3
4207283,50824964,2022-01-19,48.165,2022-03-11,50
2379327,73841910,2022-01-19,48.5051,2022-03-13,52
6593952,70049005,2022-01-19,5.41323,2022-01-20,1
5859840,85016912,2022-01-19,2.49042,2022-01-20,2
6442637,73171627,2022-01-19,13.2323,2022-01-20,4
8747979,78264794,2022-01-19,80.8049,2022-03-14,52
5465729,42046782,2022-01-19,57.0409,2022-03-12,49
9157115,64922827,2022-01-19,25.2669,2022-01-29,7
3249784,51911307,2022-01-19,10.225,2022-01-20,1
6687506,20352257,2022-01-19,21.6529,2022-02-06,17
3207395,37226295,2022-01-19,13.2115,2022-01-20,2
6170299,94989716,2022-01-19,28.8482,2022-02-05,12
5780038,46598410,2022-01-19,0.65564,2022-01-20,3
3059732,12135165,2022-01-19,57.0409,2022-03-12,52
4760865,17956269,2022-01-19,3.15836,2022-01-20,2
7048062,42202747,2022-01-19,2.62256,2022-01-20,2
5553896,86540868,2022-01-19,40.0401,2022-03-10,48
9233449,59261176,2022-01-19,16.9299,2022-01-20,0
6591284,46111036,2022-01-19,15.8991,2022-01-20,3
6428134,54340018,2022-01-19,53.7342,2022-03-12,50
5586458,21671828,2022-01-19,61.1743,2022-03-11,50
3704989,28095485,2022-01-20,14.4241,2022-01-21,1
8702751,60524625,2022-01-20,6.73374,2022-01-21,3
8074598,21915483,2022-01-20,19.6275,2022-01-21,4
7751546,41057204,2022-01-20,45.7117,2022-03-12,47
9725065,86758128,2022-01-20,20.5214,2022-01-21,2
8328436,29986839,2022-01-20,81.9272,2022-03-12,49
8447582,27748100,2022-01-20,4.7106,2022-01-21,2
8007729,88323693,2022-01-20,9.09348,2022-01-21,0
9036334,24972410,2022-01-20,31.404,2022-02-12,21
3718818,83769322,2022-01-20,71.3643,2022-02-04,12
6322807,56670189,2022-01-20,14.4353,2022-01-21,1
3364836,11504132,2022-01-20,40.2691,2022-03-11,45
3517639,12845714,2022-01-20,32.6403,2022-02-09,15
9559074,30569075,2022-01-20,124.038,2022-03-13,51
7581369,13130904,2022-01-20,45.426,2022-02-19,28
9691162,47180745,2022-01-20,129.135,2022-03-12,49
2485285,32228439,2022-01-20,4.1507,2022-01-21,1
5905243,24721832,2022-01-20,15.8991,2022-01-21,0
6628171,16312908,2022-01-20,43.2722,2022-03-16,53
5782513,33158578,2022-01-20,22.0004,2022-03-09,45
9936102,52558257,2022-01-20,41.9661,2022-03-14,52
2996942,79126897,2022-01-20,17.0973,2022-01-21,2
1226719,24729072,2022-01-20,32.6477,2022-02-16,22
8811985,13280750,2022-01-20,26.1199,2022-01-21,3
1904717,62848595,2022-01-20,17.4329,2022-01-21,2
5623138,63345392,2022-01-20,38.1864,2022-02-20,28
9897858,10076758,2022-01-20,12.6925,2022-01-21,2
7165827,76779099,2022-01-20,14.1318,2022-01-21,1
8835476,79088218,2022-01-20,69.582,2022-03-16,50
5646204,79068413,2022-01-20,42.647,2022-02-24,34
7275108,31710870,2022-01-20,3.07816,2022-01-21,2
2787488,40703561,2022-01-20,28.7698,2022-01-31,8
8701437,10438642,2022-01-20,14.7659,2022-01-21,3
1028374,79782527,2022-01-20,47.3754,2022-03-13,51
3568892,15170943,2022-01-20,19.6275,2022-01-21,1
5886733,67611469,2022-01-20,30.0121,2022-02-16,23
6336813,44870786,2022-01-20,47.8911,2022-03-13,48
1194656,26106179,2022-01-20,18.1704,2022-01-21,2
1699855,46889531,2022-01-20,39.255,2022-03-06,42
9595744,25276327,2022-01-20,33.9524,2022-01-21,1
1945869,90743345,2022-01-20,33.4174,2022-02-24,34
4147460,76033009,2022-01-21,108.746,2022-03-13,51
5639529,22590813,2022-01-21,6.92586,2022-01-22,2
8113264,78274190,2022-01-21,11.0543,2022-01-22,4
2959175,13510859,2022-01-21,14.5898,2022-01-22,4
5296634,37117313,2022-01-21,43.9974,2022-03-17,54
5779689,61870271,2022-01-21,32.1891,2022-03-09,44
4587017,96132458,2022-01-21,54.5112,2022-03-08,43
7415119,13317620,2022-01-21,23.0862,2022-01-23,2
3592759,78571848,2022-01-21,40.0161,2022-03-15,50
3586563,20273058,2022-01-21,2.33145,2022-01-22,3
1510848,78507549,2022-01-21,4.58948,2022-01-22,3
7397798,43907858,2022-01-21,59.4814,2022-03-15,49
2223884,27581235,2022-01-21,78.1609,2022-03-12,46
9176244,99360714,2022-01-21,20.667,2022-01-22,1
9770838,52462441,2022-01-21,52.069,2022-03-13,51
6705774,70621106,2022-01-21,1.12229,2022-01-22,1
2430216,54805339,2022-01-21,1.31128,2022-01-22,3
7124992,63766628,2022-01-21,18.0441,2022-02-17,24
2779095,10936049,2022-01-21,54.3728,2022-03-11,44
4629987,29562798,2022-01-21,8.68549,2022-01-22,0
2042711,80421269,2022-01-21,16.5336,2022-01-22,3
6868570,92648891,2022-01-22,15.7069,2022-01-23,1
3647628,20651368,2022-01-22,15.7918,2022-01-23,0
5232811,86658561,2022-01-22,68.4597,2022-03-17,53
1393776,23273212,2022-01-22,59.926,2022-03-02,37
8903724,26295077,2022-01-22,35.7489,2022-02-28,34
4528404,80302293,2022-01-22,34.8853,2022-03-14,50
4634479,44297478,2022-01-22,34.8853,2022-03-15,50
7041886,81680595,2022-01-22,27.4785,2022-03-04,38
7406870,42528451,2022-01-22,28.4252,2022-02-08,15
1406467,37328312,2022-01-22,31.5453,2022-01-25,1
6398941,43321320,2022-01-22,74.6018,2022-03-14,49
9181678,76155186,2022-01-22,19.4287,2022-01-23,2
4224851,86015354,2022-01-22,37.4765,2022-01-25,0
7086977,42402803,2022-01-22,5.90076,2022-01-23,3
6516543,31888518,2022-01-22,10.2647,2022-01-23,1
8729471,97772059,2022-01-22,57.2368,2022-03-14,47
9107893,59469782,2022-01-22,58.0974,2022-03-13,46
1750894,30928435,2022-01-22,30.6189,2022-02-27,35
2400250,96464447,2022-01-22,24.9042,2022-02-23,32
7724584,89260394,2022-01-22,43.1547,2022-03-13,47
7599431,98523993,2022-01-22,103.648,2022-03-17,50
2140212,83541790,2022-01-22,29.0487,2022-02-13,17
8192447,35168816,2022-01-22,29.5317,2022-03-05,41
9875180,77042862,2022-01-22,17.0466,2022-02-01,7
7853714,91884091,2022-01-22,3.15836,2022-01-23,3
6878395,73162100,2022-01-22,24.4773,2022-02-12,17
5598616,62221017,2022-01-22,80.7167,2022-03-16,51
8821602,94301757,2022-01-22,34.5132,2022-02-22,27
4161101,87204212,2022-01-22,57.2368,2022-03-16,53
5500433,87087174,2022-01-22,59.2319,2022-03-16,51
3110130,64499917,2022-01-22,41.5552,2022-03-16,49
3553301,22705195,2022-01-22,67.1609,2022-03-16,51
3158544,20941991,2022-01-22,3.00735,2022-01-23,3
9469050,45120118,2022-01-22,22.387,2022-01-23,4
4257456,51153750,2022-01-23,6.2172,2022-01-24,2
3531940,58602368,2022-01-23,27.2003,2022-02-20,24
8300298,59635288,2022-01-23,43.5204,2022-03-17,53
3582118,33504891,2022-01-23,43.8411,2022-01-26,1
7663113,88448538,2022-01-23,39.7477,2022-02-02,10
7718915,97510445,2022-01-23,0.83014,2022-01-24,1
9383571,33816316,2022-01-23,37.3116,2022-03-03,36
6924408,52386800,2022-01-23,37.3813,2022-01-24,1
7523861,69737073,2022-01-23,58.4297,2022-03-18,49
9171446,45934752,2022-01-23,69.7099,2022-03-16,49
2338134,40354584,2022-01-23,4.81176,2022-01-24,1
7065485,27400801,2022-01-23,82.9025,2022-03-15,46
4285409,74744281,2022-01-23,42.4787,2022-01-24,1
2790287,93831724,2022-01-23,23.9737,2022-01-30,3
2274041,44678200,2022-01-23,56.5272,2022-03-19,51
6611860,62344046,2022-01-23,80.6311,2022-03-14,47
5108788,75776682,2022-01-23,15.0022,2022-01-24,2
6510898,28039086,2022-01-23,7.21204,2022-01-24,3
4201282,93257485,2022-01-23,15.7727,2022-01-24,2
7147725,33523992,2022-01-23,10.004,2022-01-24,3
9616733,43580043,2022-01-23,45.2503,2022-02-07,11
3636967,54852112,2022-01-23,24.8688,2022-02-04,11
1089689,65652632,2022-01-23,56.0719,2022-02-28,33
5395559,69241121,2022-01-23,53.9591,2022-03-18,53
7552080,91177526,2022-01-23,48.481,2022-03-16,51
4322491,27067644,2022-01-23,22.9474,2022-03-05,38
8154596,74948835,2022-01-23,40.0161,2022-03-14,48
4878329,61956285,2022-01-23,39.697,2022-03-16,52
9684781,77938514,2022-01-23,5.4957,2022-01-24,1
1544132,84420003,2022-01-23,21.5471,2022-01-28,3
6209246,92047147,2022-01-24,25.9083,2022-01-27,1
5003244,74209875,2022-01-24,24.6603,2022-02-23,28
1743013,89039650,2022-01-24,37.2315,2022-02-17,22
8581856,15047559,2022-01-24,26.4231,2022-02-07,10
4671175,75450221,2022-01-24,64.3089,2022-03-16,46
8926809,55344780,2022-01-24,27.2804,2022-03-09,42
3208270,13867080,2022-01-24,62.372,2022-03-15,45
2786634,71414821,2022-01-24,40.6162,2022-03-02,33
9013176,96918659,2022-01-24,44.7739,2022-03-14,45
7471553,28555919,2022-01-24,2.30862,2022-01-25,0
2468963,39865811,2022-01-24,54.7892,2022-03-17,51
6206551,42904667,2022-01-24,7.85603,2022-01-25,1
6089270,28396122,2022-01-24,32.6403,2022-03-03,35
1248534,55841180,2022-01-24,16.6028,2022-01-25,2
1116024,60231698,2022-01-24,26.9056,2022-01-25,2
7258332,23660659,2022-01-24,15.7069,2022-01-25,1
8569809,68119076,2022-01-24,54.5112,2022-02-28,32
4040812,24837548,2022-01-24,53.8678,2022-03-16,47
5089126,71308842,2022-01-24,26.8461,2022-03-07,40
8007520,16814758,2022-01-24,4.5426,2022-01-25,0
8917776,27949517,2022-01-24,11.1459,2022-01-25,0
1482504,25917805,2022-01-24,60.0088,2022-03-18,49
9509689,21237842,2022-01-24,8.52332,2022-01-25,1
3801576,78124918,2022-01-24,50.9745,2022-03-06,39
2422747,26234935,2022-01-24,41.334,2022-01-26,0
9094625,14995958,2022-01-24,31.8631,2022-01-29,0
3514901,46358251,2022-01-24,71.546,2022-03-19,54
2292118,18627607,2022-01-24,22.8981,2022-01-27,0
2069713,82633735,2022-01-24,29.472,2022-01-28,2
1001021,87111120,2022-01-24,21.6361,2022-03-05,40
7915923,88117158,2022-01-24,24.5389,2022-02-28,34
6724357,16728912,2022-01-24,59.6676,2022-03-16,48
5487028,13886030,2022-01-24,35.6822,2022-01-25,1
3392501,50031322,2022-01-24,25.6271,2022-02-13,16
5669203,97244620,2022-01-24,44.6333,2022-03-15,49
5182250,98942324,2022-01-25,6.31672,2022-01-26,2
6696694,90774733,2022-01-25,30.7821,2022-03-09,41
8938544,14106460,2022-01-25,55.9674,2022-03-19,51
5672680,34967191,2022-01-25,10.8265,2022-01-26,0
2246039,94872018,2022-01-25,16.9299,2022-01-26,3
2070991,19329244,2022-01-25,20.2012,2022-01-26,3
6240913,91251236,2022-01-25,76.3157,2022-03-17,48
7772195,93928021,2022-01-25,31.4707,2022-01-29,2
4735107,25474575,2022-01-25,20.7535,2022-01-26,3
4920841,94201161,2022-01-25,53.3868,2022-03-17,46
7056350,27418225,2022-01-25,24.9143,2022-01-28,2
2412125,87739240,2022-01-25,6.76936,2022-01-26,1
6801434,96483212,2022-01-25,53.3087,2022-03-20,51
7883587,35350367,2022-01-25,36.3739,2022-01-30,2
9162253,92714261,2022-01-25,1.66028,2022-01-26,1
5278461,10757677,2022-01-25,12.1263,2022-01-26,1
9659004,87417359,2022-01-25,32.1891,2022-02-28,33
3945504,36536904,2022-01-25,59.6676,2022-03-20,52
6656532,11173352,2022-01-25,59.6986,2022-03-20,53
6201472,43604423,2022-01-25,61.1743,2022-03-18,48
5700872,40277197,2022-01-25,41.5813,2022-02-18,22
2866427,20007894,2022-01-25,49.173,2022-03-21,53
9158676,38539411,2022-01-25,59.2192,2022-03-19,48
5438331,22403336,2022-01-25,32.9338,2022-02-16,21
2741949,49166114,2022-01-25,21.1542,2022-01-26,0
9909589,76132106,2022-01-25,32.4794,2022-03-16,49
5561749,94025838,2022-01-25,40.11,2022-03-08,41
8623854,33424159,2022-01-25,18.8424,2022-01-26,2
7519642,62408380,2022-01-25,26.1199,2022-01-26,1
6561525,40048805,2022-01-25,33.5804,2022-02-10,14
8503404,69922848,2022-01-25,22.2918,2022-02-24,28
